City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Artvin,TR,2022-09-28 22:09:03,41.1667,41.8333,62.37,42,50,1.28
296,Vao,NC,2022-09-28 22:09:07,-22.6667,167.4833,75.0,74,84,14.05
297,Road Town,VG,2022-09-28 22:09:09,18.4167,-64.6167,84.29,74,40,11.5
298,Cabedelo,BR,2022-09-28 22:09:12,-6.9811,-34.8339,75.87,79,1,10.47
299,Katangli,RU,2022-09-28 22:09:14,51.7102,143.2326,38.75,77,1,12.53
300,Chunoyar,RU,2022-09-28 22:09:17,57.4467,97.3217,33.73,97,100,4.03
301,Burnie,AU,2022-09-28 22:09:19,-41.0667,145.9167,52.95,83,100,4.76
302,Preobrazheniye,RU,2022-09-28 22:09:22,42.9019,133.9064,61.57,80,1,4.61
303,Rio Grande,BR,2022-09-28 22:06:29,-32.035,-52.0986,57.31,71,18,12.59
304,San Jose,US,2022-09-28 22:09:26,37.3394,-121.895,87.6,46,20,11.5
305,Anzio,IT,2022-09-28 22:09:28,41.4853,12.6179,69.39,73,78,19.44
306,Coahuayana,MX,2022-09-28 22:09:30,18.7333,-103.6833,87.12,67,46,5.99
307,Massakory,TD,2022-09-28 22:09:33,12.996,15.7293,83.17,57,56,6.02
308,Klaksvik,FO,2022-09-28 22:09:35,62.2266,-6.589,43.72,84,100,10.65
309,Dhidhdhoo,MV,2022-09-28 22:09:38,6.8833,73.1,81.46,73,68,12.64
310,Ponta Do Sol,PT,2022-09-28 22:09:41,32.6667,-17.1,71.01,84,60,4.7
311,Vestmannaeyjar,IS,2022-09-28 22:05:13,63.4427,-20.2734,48.72,84,100,4.65
312,Portland,US,2022-09-28 22:09:20,45.5234,-122.6762,72.66,67,75,12.66
313,Progress,US,2022-09-28 22:09:48,40.2851,-76.8314,66.7,61,40,5.75
314,Mecca,SA,2022-09-28 22:09:51,21.4267,39.8261,85.03,42,30,3.06
315,Cervo,ES,2022-09-28 22:09:55,43.6702,-7.4101,59.97,83,100,14.09
316,Nouadhibou,MR,2022-09-28 22:10:00,20.931,-17.0347,78.22,72,53,20.24
317,Vidisha,IN,2022-09-28 22:10:03,23.5333,77.8167,74.52,79,11,2.21
318,Zyryanovsk,KZ,2022-09-28 22:10:06,49.7386,84.2719,42.1,93,100,6.11
319,Brae,GB,2022-09-28 22:10:09,60.3964,-1.353,51.85,89,100,6.33
320,Chumikan,RU,2022-09-28 22:10:14,54.7183,135.315,34.52,77,3,14.0
321,Tucuman,AR,2022-09-28 22:11:17,-26.8241,-65.2226,55.4,88,100,4.61
322,Torbay,CA,2022-09-28 22:11:19,47.6666,-52.7314,66.88,95,100,12.71
323,Fortuna,US,2022-09-28 22:11:21,40.5982,-124.1573,69.93,77,83,1.99
324,Jarvenpaa,FI,2022-09-28 22:11:24,60.4737,25.0899,46.76,94,40,9.22
325,Cumberland,US,2022-09-28 22:11:26,35.0502,-78.8664,70.57,38,0,11.5
326,Kedrovka,RU,2022-09-28 22:11:30,55.5333,86.05,32.88,96,99,6.29
327,Chifeng,CN,2022-09-28 22:11:34,42.2683,118.9636,58.1,59,8,6.11
328,Dunedin,NZ,2022-09-28 22:11:37,-45.8742,170.5036,50.81,90,99,11.01
329,Marrakesh,MA,2022-09-28 22:11:39,31.6315,-8.0083,69.87,60,0,10.36
330,West Monroe,US,2022-09-28 22:11:19,32.5185,-92.1476,83.12,27,0,11.5
331,Warrnambool,AU,2022-09-28 22:11:45,-38.3833,142.4833,53.87,79,100,4.09
332,Bhuj,IN,2022-09-28 22:11:49,23.2667,69.6667,79.45,69,84,7.67
333,Karasjok,NO,2022-09-28 22:11:51,69.4719,25.5112,43.05,93,100,5.84
334,Zhengjiatun,CN,2022-09-28 22:11:53,43.5064,123.5064,57.99,83,6,12.62
335,Dikson,RU,2022-09-28 22:11:58,73.5069,80.5464,34.86,85,51,18.79
336,Geraldton,AU,2022-09-28 22:12:00,-28.7667,114.6,50.41,87,100,6.91
337,Makasar,ID,2022-09-28 22:12:02,-5.14,119.4221,75.25,94,20,2.3
338,Mehamn,NO,2022-09-28 22:12:05,71.0357,27.8492,46.35,81,0,10.36
339,Hammerfest,NO,2022-09-28 22:12:07,70.6634,23.6821,46.85,81,0,6.91
340,Ulladulla,AU,2022-09-28 22:12:09,-35.35,150.4667,57.94,90,100,15.35
341,Takoradi,GH,2022-09-28 22:12:11,4.8845,-1.7554,75.9,90,99,8.55
342,La Reforma,MX,2022-09-28 22:12:14,25.0833,-108.05,88.83,62,6,8.61
343,Fairbanks,US,2022-09-28 22:10:59,64.8378,-147.7164,52.14,54,75,9.22
344,Chino Valley,US,2022-09-28 22:12:18,34.7575,-112.4538,84.72,33,0,6.91
345,Mayumba,GA,2022-09-28 22:12:21,-3.432,10.6554,74.34,85,3,1.45
346,Darovskoy,RU,2022-09-28 22:12:23,58.77,47.9564,32.05,70,100,13.29
347,Puerto Escondido,MX,2022-09-28 22:12:27,15.85,-97.0667,85.03,51,40,6.91
348,Mahibadhoo,MV,2022-09-28 22:12:29,3.7833,72.9667,81.16,75,87,16.55
349,Finnsnes,NO,2022-09-28 22:12:31,69.2296,17.9811,30.81,80,7,3.83
350,Hemnesberget,NO,2022-09-28 22:12:34,66.2333,13.6333,50.72,79,91,6.44
351,Atambua,ID,2022-09-28 22:12:36,-9.1061,124.8925,75.58,82,90,1.16
352,Taltal,CL,2022-09-28 22:12:38,-25.4,-70.4833,60.66,62,23,4.79
353,Teguldet,RU,2022-09-28 22:12:41,57.3064,88.1667,32.86,98,100,6.29
354,Bairnsdale,AU,2022-09-28 22:12:43,-37.8333,147.6167,53.06,96,100,2.84
355,Iranshahr,IR,2022-09-28 22:12:45,27.2025,60.6848,80.37,51,0,0.89
356,Hervey Bay,AU,2022-09-28 22:12:48,-25.2986,152.8535,66.02,65,100,17.0
357,Namikupa,TZ,2022-09-28 22:12:50,-10.8333,39.6,64.51,96,0,0.63
358,Tual,ID,2022-09-28 22:12:52,-5.6667,132.75,82.29,73,39,7.38
359,Migori,KE,2022-09-28 22:12:54,-1.0634,34.4731,62.98,71,31,4.7
360,Honiara,SB,2022-09-28 22:10:31,-9.4333,159.95,83.19,67,34,7.81
361,Luanda,AO,2022-09-28 22:08:13,-8.8368,13.2343,72.09,80,44,5.28
362,Griffith,US,2022-09-28 22:13:01,41.5284,-87.4237,60.73,65,40,11.5
363,Pacific Grove,US,2022-09-28 22:11:36,36.6177,-121.9166,84.54,74,0,8.99
364,Miraflores,MX,2022-09-28 22:13:06,19.2167,-98.8083,72.36,67,98,3.98
365,Winfield,US,2022-09-28 22:13:08,37.2398,-96.9956,83.17,28,0,1.01
366,Tambopata,PE,2022-09-28 22:13:11,-12.7333,-69.1833,91.29,55,0,3.44
367,Pangai,TO,2022-09-28 22:13:14,-19.8,-174.35,74.14,74,69,21.16
368,Kodinsk,RU,2022-09-28 22:13:17,58.6881,99.1844,29.23,94,100,3.56
369,Nelson Bay,AU,2022-09-28 22:14:19,-32.7167,152.15,62.01,78,79,11.01
370,Kulhudhuffushi,MV,2022-09-28 22:14:21,6.6221,73.07,81.41,71,79,12.3
371,Antofagasta,CL,2022-09-28 22:10:19,-23.65,-70.4,58.28,70,9,8.3
372,Beringovskiy,RU,2022-09-28 22:14:26,63.05,179.3167,34.07,78,78,19.15
373,Port Blair,IN,2022-09-28 22:14:28,11.6667,92.75,81.1,80,100,11.32
374,Celestun,MX,2022-09-28 22:14:31,20.8667,-90.4,83.95,65,29,15.43
375,Moose Factory,CA,2022-09-28 22:14:33,51.2585,-80.6094,46.4,57,0,9.22
376,Ambulu,ID,2022-09-28 22:14:36,-8.345,113.6058,74.82,86,92,3.09
377,Qazanbulaq,AZ,2022-09-28 22:14:38,40.6192,46.6519,68.9,29,16,0.89
378,Swift Current,CA,2022-09-28 22:14:40,50.2834,-107.8014,88.61,14,0,5.75
379,Itacoatiara,BR,2022-09-28 22:14:43,-3.1431,-58.4442,91.35,31,16,2.3
380,Torma,EE,2022-09-28 22:14:45,58.8128,26.7383,44.69,90,98,4.76
381,Indramayu,ID,2022-09-28 22:14:47,-6.3264,108.32,79.52,73,99,6.58
382,Cabo San Lucas,MX,2022-09-28 22:12:05,22.8909,-109.9124,93.61,66,20,11.5
383,Bambanglipuro,ID,2022-09-28 22:14:53,-7.95,110.2833,74.95,87,96,4.32
384,Sorland,NO,2022-09-28 22:14:55,67.667,12.6934,46.26,77,52,10.38
385,Saint-Pierre,RE,2022-09-28 22:14:57,-21.3393,55.4781,67.68,73,100,18.41
386,Aripuana,BR,2022-09-28 22:15:00,-9.1667,-60.6333,88.65,40,68,0.81
387,Tura,IN,2022-09-28 22:15:02,25.5198,90.2201,73.45,92,55,3.04
388,Norman Wells,CA,2022-09-28 22:15:04,65.282,-126.8329,44.64,49,20,3.44
389,Florianopolis,BR,2022-09-28 22:11:32,-27.6146,-48.5012,61.83,78,40,13.8
390,Touros,BR,2022-09-28 22:15:11,-5.1989,-35.4608,77.18,73,0,15.82
391,Saint George,US,2022-09-28 22:14:57,37.1041,-113.5841,85.95,32,0,1.99
392,Ensley,US,2022-09-28 22:15:18,30.5188,-87.2728,80.49,24,0,18.41
393,Cranbrook,CA,2022-09-28 22:12:14,49.4999,-115.7688,78.64,25,75,4.61
394,Bani,DO,2022-09-28 22:15:23,18.2833,-70.3333,82.85,75,24,10.76
395,Kalakamati,BW,2022-09-28 22:15:25,-20.5929,27.3121,67.73,40,6,16.55
396,Batagay-Alyta,RU,2022-09-28 22:15:27,67.8006,130.4114,19.62,96,97,3.06
397,Porto Torres,IT,2022-09-28 22:15:32,40.835,8.3972,64.58,76,100,6.64
398,North Adams,US,2022-09-28 22:15:34,42.7009,-73.1087,60.06,78,75,4.61
399,Cockburn Town,TC,2022-09-28 22:15:37,21.4612,-71.1419,82.54,75,5,16.58
400,Plettenberg Bay,ZA,2022-09-28 22:15:39,-34.0527,23.3716,57.52,89,82,3.98
401,Cap Malheureux,MU,2022-09-28 22:15:41,-19.9842,57.6142,69.48,58,43,1.01
402,Ingham,US,2022-09-28 22:15:44,42.6,-84.3833,54.63,78,87,9.06
403,Emerald,AU,2022-09-28 22:15:47,-23.5333,148.1667,68.07,47,100,7.05
404,Loukhi,RU,2022-09-28 22:15:51,66.0764,33.0381,42.48,93,83,3.78
405,Khatanga,RU,2022-09-28 22:15:53,71.9667,102.5,26.19,95,100,12.62
406,Bend,US,2022-09-28 22:15:34,44.0582,-121.3153,75.15,37,57,7.0
407,Ketchikan,US,2022-09-28 22:16:00,55.3422,-131.6461,57.67,100,100,9.22
408,Carutapera,BR,2022-09-28 22:16:03,-1.195,-46.02,79.74,79,52,9.62
409,Derzhavinsk,KZ,2022-09-28 22:16:05,51.1,66.3167,30.6,58,45,6.53
410,Prievidza,SK,2022-09-28 22:16:08,48.7745,18.6275,53.24,96,100,2.73
411,Kontagora,NG,2022-09-28 22:16:10,10.3999,5.4695,70.95,93,46,3.67
412,Belle Fourche,US,2022-09-28 22:16:12,44.6714,-103.8522,89.51,27,42,8.88
413,Kamaishi,JP,2022-09-28 22:16:15,39.2667,141.8833,64.42,67,64,5.14
414,Pisco,PE,2022-09-28 22:14:41,-13.7,-76.2167,64.45,72,0,11.5
415,Jieshi,CN,2022-09-28 22:17:19,22.8134,115.8257,79.27,81,70,12.62
416,Sao Raimundo Das Mangabeiras,BR,2022-09-28 22:17:21,-7.0219,-45.4811,86.76,23,74,5.64
417,Aguimes,ES,2022-09-28 22:17:24,27.9054,-15.4461,70.66,73,20,23.02
418,Dingle,PH,2022-09-28 22:17:26,10.9995,122.6711,75.13,89,95,2.04
419,Muravlenko,RU,2022-09-28 22:17:29,63.7898,74.523,25.38,71,22,10.47
420,Numan,NG,2022-09-28 22:17:32,9.4667,12.0333,73.08,90,60,4.29
421,Nanakuli,US,2022-09-28 22:17:34,21.3906,-158.1547,87.75,49,0,11.5
422,Ixtapa,MX,2022-09-28 22:17:40,20.7,-105.2,87.22,79,75,10.36
423,Palmer,US,2022-09-28 22:17:43,42.1584,-72.3287,65.95,66,75,5.75
424,Bo Phloi,TH,2022-09-28 22:17:45,14.3236,99.5161,74.17,94,100,3.27
425,Oussouye,SN,2022-09-28 22:17:48,12.485,-16.5469,75.29,87,96,6.76
426,Uige,AO,2022-09-28 22:17:50,-7.6087,15.0613,68.0,89,97,0.6
427,Key Biscayne,US,2022-09-28 22:14:08,25.6937,-80.1628,82.42,90,100,17.27
428,Terenos,BR,2022-09-28 22:17:55,-20.4422,-54.8603,67.71,94,75,13.8
429,Ugoofaaru,MV,2022-09-28 22:17:57,5.6667,73.0,81.59,73,89,12.48
430,Ati,TD,2022-09-28 22:18:00,13.2154,18.3353,85.6,54,1,7.87
431,Bambous Virieux,MU,2022-09-28 22:18:02,-20.3428,57.7575,69.22,73,75,9.22
432,Richards Bay,ZA,2022-09-28 22:18:05,-28.783,32.0377,69.49,88,7,6.49
433,Guerrero Negro,MX,2022-09-28 22:18:07,27.9769,-114.0611,84.69,55,4,12.48
434,Victor Harbor,AU,2022-09-28 22:18:09,-35.5667,138.6167,50.68,80,51,9.26
435,Saint Simons,US,2022-09-28 22:18:12,31.1352,-81.3901,68.04,55,100,19.57
436,Ambilobe,MG,2022-09-28 22:18:14,-13.2,49.05,66.34,78,17,4.27
437,Puro,PH,2022-09-28 22:18:17,12.4841,123.3827,79.84,82,100,0.16
438,Kargil,IN,2022-09-28 22:18:19,34.5667,76.1,46.17,62,32,4.36
439,Kostino,RU,2022-09-28 22:18:22,58.9097,53.2691,27.95,72,97,10.07
440,Noumea,NC,2022-09-28 22:18:24,-22.2763,166.4572,80.58,99,93,2.77
441,Port Augusta,AU,2022-09-28 22:18:27,-32.5,137.7667,53.02,71,0,6.67
442,Ceres,US,2022-09-28 22:16:38,37.5949,-120.9577,93.79,20,0,8.05
443,Magadan,RU,2022-09-28 22:18:34,59.5667,150.8,40.53,96,100,13.04
444,Laplace,US,2022-09-28 22:18:37,30.0666,-90.4801,82.98,34,0,14.97
445,Iberia,US,2022-09-28 22:18:39,29.9502,-91.7507,82.96,28,0,21.85
446,Dehloran,IR,2022-09-28 22:18:42,32.6941,47.2679,81.48,13,0,3.27
447,Dzyhivka,UA,2022-09-28 22:18:44,48.359,28.3158,51.62,85,33,2.93
448,Paamiut,GL,2022-09-28 22:18:49,61.994,-49.6678,42.53,95,95,8.68
449,Humaita,BR,2022-09-28 22:18:51,-7.5061,-63.0208,92.3,35,56,2.98
450,Sivaki,RU,2022-09-28 22:18:56,52.6333,126.75,32.54,64,84,5.01
451,Namibe,AO,2022-09-28 22:19:03,-15.1961,12.1522,63.75,82,23,5.39
452,Tashla,RU,2022-09-28 22:19:08,51.7716,52.7427,52.11,76,100,18.19
453,Jining,CN,2022-09-28 22:19:10,35.405,116.5814,60.58,80,0,6.89
454,Kendari,ID,2022-09-28 22:19:13,-3.945,122.4989,76.93,91,100,3.02
455,Bubaque,GW,2022-09-28 22:19:15,11.2833,-15.8333,82.09,77,89,4.23
456,Katobu,ID,2022-09-28 22:19:19,-4.9408,122.5276,75.51,91,100,2.66
457,Anapskaya,RU,2022-09-28 22:19:21,44.89,37.38,66.43,88,40,6.71
458,Togur,RU,2022-09-28 22:19:24,58.3631,82.8265,29.88,98,100,4.68
459,Bac Lieu,VN,2022-09-28 22:20:26,9.285,105.7244,77.11,89,100,12.35
460,Khani,GE,2022-09-28 22:20:29,41.9563,42.9566,53.17,43,68,4.12
461,Haines Junction,CA,2022-09-28 22:20:31,60.7522,-137.5108,49.95,46,40,3.44
462,Lavrentiya,RU,2022-09-28 22:20:33,65.5833,-171.0,40.78,88,100,19.06
463,Santona,ES,2022-09-28 22:20:36,43.4439,-3.4576,62.91,85,97,21.34
464,Gornyak,RU,2022-09-28 22:20:38,50.9942,81.4661,32.99,87,99,10.31
465,Esso,RU,2022-09-28 22:20:42,55.9333,158.7,38.73,94,100,8.14
466,Hazleton,US,2022-09-28 22:20:45,40.9584,-75.9746,60.03,84,100,0.0
467,Tongliao,CN,2022-09-28 22:20:47,43.6125,122.2653,56.5,94,6,9.08
468,Sao Jose Da Coroa Grande,BR,2022-09-28 22:20:50,-8.8978,-35.1478,74.75,80,16,6.96
469,Vagur,FO,2022-09-28 22:20:52,61.4732,-6.8119,48.7,83,100,1.99
470,Dingzhou,CN,2022-09-28 22:20:54,38.5131,114.9956,60.91,60,0,3.33
471,Pascagoula,US,2022-09-28 22:20:12,30.3658,-88.5561,81.32,28,0,19.57
472,Kushiro,JP,2022-09-28 22:21:02,42.975,144.3747,54.55,87,20,5.75
473,Itoman,JP,2022-09-28 22:21:04,26.1247,127.6694,78.82,83,75,5.75
474,Inhambane,MZ,2022-09-28 22:21:07,-23.865,35.3833,72.3,69,52,9.31
475,Palanga,LT,2022-09-28 22:21:09,55.9175,21.0686,48.22,100,75,4.61
476,Prieska,ZA,2022-09-28 22:21:11,-29.6641,22.7474,71.92,40,67,6.85
477,Lae,PG,2022-09-28 22:21:14,-6.7221,146.9847,80.94,68,65,5.35
478,Husavik,IS,2022-09-28 22:21:16,66.0449,-17.3389,42.3,74,89,4.27
479,Fukue,JP,2022-09-28 22:21:19,32.6881,128.8419,74.37,67,95,16.84
480,Khunzakh,RU,2022-09-28 22:20:08,42.5394,46.705,53.51,34,99,5.48
481,Isangel,VU,2022-09-28 22:21:23,-19.55,169.2667,80.71,65,100,10.36
482,Hargeysa,SO,2022-09-28 22:20:36,9.56,44.065,74.73,54,58,10.27
483,Vila Franca Do Campo,PT,2022-09-28 22:21:27,37.7167,-25.4333,70.2,82,100,7.47
484,Cabras,IT,2022-09-28 22:21:30,39.93,8.5314,67.21,78,99,3.94
485,Solana Beach,US,2022-09-28 22:21:32,32.9912,-117.2711,100.74,67,0,10.36
486,Selishche,RU,2022-09-28 22:21:34,56.8879,33.2691,42.57,91,100,2.08
487,Camacha,PT,2022-09-28 22:21:37,33.0833,-16.3333,67.42,73,40,6.91
488,Maputo,MZ,2022-09-28 22:21:40,-25.9653,32.5892,72.23,86,20,3.44
489,Taber,CA,2022-09-28 22:21:42,49.8167,-112.1518,93.04,15,24,3.44
490,Tocopilla,CL,2022-09-28 22:21:44,-22.092,-70.1979,62.89,64,19,9.22
491,Along,IN,2022-09-28 22:21:47,28.1667,94.7667,68.59,97,32,1.99
492,Najran,SA,2022-09-28 22:21:51,17.4924,44.1277,72.25,19,2,3.13
493,Kununurra,AU,2022-09-28 22:21:53,-15.7667,128.7333,82.38,61,40,5.75
494,Sombrio,BR,2022-09-28 22:21:56,-29.1139,-49.6167,59.94,79,100,5.26
495,Ellsworth,US,2022-09-28 22:18:17,44.5434,-68.4195,62.96,81,20,3.44
496,Bezdan,RS,2022-09-28 22:22:01,45.8502,18.9259,57.18,84,99,7.0
497,Tevriz,RU,2022-09-28 22:22:04,57.509,72.4042,24.44,96,38,6.51
498,Oranjemund,NA,2022-09-28 22:22:06,-28.55,16.4333,56.01,89,85,6.08
499,Half Moon Bay,US,2022-09-28 22:22:08,37.4636,-122.4286,84.9,76,100,19.57
500,Northam,GB,2022-09-28 22:22:11,51.0333,-4.2167,53.62,76,49,12.19
501,Moindou,NC,2022-09-28 22:22:14,-21.6924,165.677,78.69,67,100,7.29
502,Picota,PE,2022-09-28 22:22:17,-6.9197,-76.3304,93.69,38,65,3.53
503,Qaqortoq,GL,2022-09-28 22:22:19,60.7167,-46.0333,43.2,96,100,6.58
504,Yulara,AU,2022-09-28 22:22:22,-25.2406,130.9889,58.57,37,79,13.44
505,Escarcega,MX,2022-09-28 22:22:24,18.6089,-90.7454,88.16,50,19,7.58
506,Sosnovo-Ozerskoye,RU,2022-09-28 22:22:27,52.5249,111.5418,33.39,85,68,9.28
507,Tamiahua,MX,2022-09-28 22:23:29,21.2667,-97.45,75.92,80,100,9.91
508,Vardo,NO,2022-09-28 22:23:32,70.3705,31.1107,48.18,81,100,17.27
509,Lebedinyy,RU,2022-09-28 22:23:35,58.5167,125.5167,21.56,84,100,5.23
510,Lompoc,US,2022-09-28 22:19:09,34.6391,-120.4579,90.01,68,20,12.66
511,Secunda,ZA,2022-09-28 22:23:39,-26.55,29.1667,60.91,55,0,4.5
512,Polunochnoye,RU,2022-09-28 22:21:22,60.8697,60.4153,21.87,96,80,3.94
513,San Cristobal,VE,2022-09-28 22:23:45,7.7669,-72.225,77.18,60,88,1.77
514,Ubinskoye,RU,2022-09-28 22:23:47,55.3068,79.6802,22.35,93,76,6.11
515,Coquimbo,CL,2022-09-28 22:19:15,-29.9533,-71.3436,56.93,76,75,10.36
516,Morgaushi,RU,2022-09-28 22:21:11,55.9643,46.7743,42.96,98,100,15.43
517,Cuamba,MZ,2022-09-28 22:23:54,-14.8031,36.5372,72.7,44,70,4.76
518,Iqaluit,CA,2022-09-28 22:23:57,63.7506,-68.5145,31.73,69,20,15.01
519,Betong,TH,2022-09-28 22:24:00,5.7743,101.0723,71.24,98,100,1.45
520,Mianyang,CN,2022-09-28 22:24:03,31.4593,104.7542,65.01,87,52,3.02
521,Pilar,BR,2022-09-28 22:24:08,-9.5972,-35.9567,75.13,91,6,4.16
522,Ca Mau,VN,2022-09-28 22:24:11,9.1769,105.15,75.49,91,100,7.18
523,Chastyye,RU,2022-09-28 22:24:13,57.2888,54.9728,28.67,71,100,12.06
524,Awjilah,LY,2022-09-28 22:24:16,29.1081,21.2869,88.34,21,0,7.87
525,Strezhevoy,RU,2022-09-28 22:23:54,60.7333,77.5889,26.98,74,98,8.7
526,Ayagoz,KZ,2022-09-28 22:24:23,47.9714,80.4392,36.61,93,83,11.48
527,Lockport,US,2022-09-28 22:20:31,41.5895,-88.0578,61.88,58,20,12.66
528,Oranzherei,RU,2022-09-28 22:24:28,45.8476,47.5663,67.32,68,100,2.62
529,Monster,NL,2022-09-28 22:24:30,52.0258,4.175,49.03,93,67,4.61
530,Ballina,AU,2022-09-28 22:24:33,-28.8667,153.5667,62.78,69,78,10.78
531,Stabat,ID,2022-09-28 22:24:35,3.761,98.4513,77.2,90,100,3.22
532,Acarau,BR,2022-09-28 22:19:49,-2.8856,-40.12,78.21,81,35,18.63
533,Brattleboro,US,2022-09-28 22:24:39,42.8509,-72.5579,64.22,72,56,1.99
534,Plastun,RU,2022-09-28 22:24:42,44.7561,136.2939,55.76,79,1,7.23
535,Auki,SB,2022-09-28 22:24:44,-8.7676,160.7034,82.54,65,46,4.07
536,San Rafael,AR,2022-09-28 22:24:46,-34.6177,-68.3301,58.98,54,100,21.92
537,Conway,US,2022-09-28 22:24:48,35.0887,-92.4421,80.89,28,0,11.5
538,Chara,RU,2022-09-28 22:24:53,56.9064,118.2631,30.07,96,100,2.3
539,Nalut,LY,2022-09-28 22:24:55,30.3333,10.85,76.89,25,47,9.08
540,Payo,ID,2022-09-28 22:24:57,-3.7508,103.6372,72.16,94,99,1.95
541,Lagoa,PT,2022-09-28 22:25:03,39.05,-27.9833,68.63,71,99,16.28
542,Goderich,CA,2022-09-28 22:25:05,43.7501,-81.7165,53.91,76,92,6.91
543,Iglesias,IT,2022-09-28 22:25:08,39.3114,8.535,64.78,82,100,4.56
544,Villamontes,BO,2022-09-28 22:25:11,-21.25,-63.5,58.64,81,100,6.91
545,Chapada Dos Guimaraes,BR,2022-09-28 22:25:13,-15.4606,-55.7497,73.06,69,99,6.46
546,Manzanillo,CU,2022-09-28 22:25:16,20.3433,-77.1167,86.23,66,87,9.15
547,Riyadh,SA,2022-09-28 22:25:11,24.6877,46.7219,80.74,17,0,7.25
548,Waingapu,ID,2022-09-28 22:25:21,-9.6567,120.2641,77.85,81,86,2.44
549,Babati,TZ,2022-09-28 22:25:24,-4.2167,35.75,60.51,69,88,2.8
550,Mahebourg,MU,2022-09-28 22:25:26,-20.4081,57.7,69.26,73,75,9.22
551,Wajir,KE,2022-09-28 22:25:29,1.7471,40.0573,77.14,57,10,17.96
552,Tansen,NP,2022-09-28 22:26:36,27.8673,83.5467,61.25,90,0,4.16
553,San Pelayo,CO,2022-09-28 22:26:39,8.9583,-75.8363,78.84,100,75,8.05
554,Rudbar,AF,2022-09-28 22:26:41,30.15,62.6,73.42,21,0,5.17
555,Nivala,FI,2022-09-28 22:26:43,63.9167,24.9667,43.68,97,20,4.34
556,Broome,US,2022-09-28 22:26:46,42.2506,-75.833,58.69,79,75,9.22
557,Chicama,PE,2022-09-28 22:26:49,-7.8447,-79.1469,59.54,66,35,7.96
558,Saint-Augustin,CA,2022-09-28 22:26:51,51.226,-58.6502,53.47,96,44,6.58
559,Yuksekova,TR,2022-09-28 22:26:54,37.5736,44.2872,42.55,49,0,2.3
560,Broken Hill,AU,2022-09-28 22:24:24,-31.95,141.4333,51.39,74,1,14.9
561,Hami,CN,2022-09-28 22:26:58,42.8,93.45,64.98,45,99,14.27
562,Gat,IL,2022-09-28 22:25:43,31.61,34.7642,78.4,65,0,3.4
563,Samarai,PG,2022-09-28 22:27:03,-10.6167,150.6667,82.29,78,69,13.94
564,Grafton,US,2022-09-28 22:27:05,42.207,-71.6856,66.45,70,0,3.44
565,Union De Reyes,CU,2022-09-28 22:27:08,22.7953,-81.5375,77.18,86,94,7.45
566,Acurenam,GQ,2022-09-28 22:27:13,1.0322,10.6488,64.47,99,54,3.02
567,Ulaangom,MN,2022-09-28 22:27:16,49.9811,92.0667,45.84,49,50,3.78
568,Komsomolskiy,UZ,2022-09-28 22:27:19,40.4272,71.7189,59.72,47,43,6.91
569,Nkhotakota,MW,2022-09-28 22:27:23,-12.9274,34.2961,73.98,58,45,5.3
570,Puerto Ayacucho,VE,2022-09-28 22:27:27,5.6639,-67.6236,80.4,83,94,1.77
571,Sotouboua,TG,2022-09-28 22:27:30,8.5667,0.9833,70.0,98,99,3.56
572,Chilca,PE,2022-09-28 22:27:32,-12.5211,-76.7372,60.93,81,59,6.02
573,Sabha,LY,2022-09-28 22:27:35,27.0377,14.4283,87.89,16,0,9.24
